Date,State,Total,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,day_of_week,month,week,is_holiday
2021-07-27,Kentucky,118350170.37142858,Beverages,118249569.13571429,118035534.32857144,117190358.10000001,118114725.11734693,70969.95532039291,123237870.54285716,14425992.421419986,1,7,30,0
2021-07-28,Kentucky,118450771.60714287,Beverages,118350170.37142858,118058221.04285716,113411470.96000001,118159673.12346938,104276.42048120446,123276530.95190477,14410772.826611076,2,7,30,0
2021-07-29,Kentucky,118551372.84285714,Beverages,118450771.60714287,118080907.75714286,109632583.82000001,118215751.7755102,140043.75937699218,123444507.64014287,14320906.93756977,3,7,30,0
2021-07-30,Kentucky,118651974.07857142,Beverages,118551372.84285714,118103594.47142857,105853696.68,118282961.0734694,173451.47768847237,123741800.60757142,14115392.582760373,4,7,30,0
2021-07-31,Kentucky,118752575.31428571,Beverages,118651974.07857142,118126281.18571429,102074809.54,118361301.01734695,200645.07761718935,124168409.8541905,13744650.53768642,5,7,30,0
2021-08-01,Kentucky,118853176.55,Beverages,118752575.31428571,118148967.9,98295922.4,118450771.60714285,217323.50392355863,124724335.38000001,13144396.507576833,6,8,30,0
2021-08-02,Kentucky,118953777.78571428,Beverages,118853176.55,118249569.13571429,105832542.0,118551372.84285715,217323.50392284556,125409577.185,12222650.582125878,0,8,31,0
2021-08-03,Kentucky,119054379.02142857,Beverages,118953777.78571428,118350170.37142858,111897712.0625,118651974.07857144,217323.50392213246,125846951.71119048,11722481.459224116,1,8,31,0
2021-08-04,Kentucky,119154980.25714286,Beverages,119054379.02142857,118450771.60714287,117962882.125,118752575.31428573,217323.50392141938,126085507.2764881,11499521.833433468,2,8,31,0
2021-08-05,Kentucky,119255581.49285713,Beverages,119154980.25714286,118551372.84285714,124028052.1875,118853176.54999998,217323.5039207063,126125243.88089286,11472514.17746687,3,8,31,0
2021-08-06,Kentucky,119356182.72857141,Beverages,119255581.49285713,118651974.07857142,130093222.25,118953777.78571428,217323.50391998576,125966161.52440476,11535512.928905712,4,8,31,0
2021-08-07,Kentucky,119456783.9642857,Beverages,119356182.72857141,118752575.31428571,136158392.3125,119054379.02142856,217323.50391926523,125608260.20702381,11569564.838946082,5,8,31,0
2021-08-08,Kentucky,119557385.19999999,Beverages,119456783.9642857,118853176.55,142223562.375,119154980.25714286,217323.50391854468,125051539.92875001,11445564.31893815,6,8,31,0
2021-08-09,Kentucky,119660289.75714284,Beverages,119557385.19999999,118953777.78571428,148288732.4375,119255581.49285713,217323.50391782413,124296000.68958333,11012860.084247222,0,8,32,0
2021-08-10,Kentucky,119763194.31428571,Beverages,119660289.75714284,119054379.02142857,154353902.5,119356511.77448978,217857.7063940647,123341719.26690477,10061412.422155878,1,8,32,0
2021-08-11,Kentucky,119866098.87142856,Beverages,119763194.31428571,119154980.25714286,149159082.27142859,119457771.1020408,218748.03206723635,122188695.6607143,8193552.988727096,2,8,32,0
2021-08-12,Kentucky,119969003.42857143,Beverages,119866098.87142856,119255581.49285713,143964262.04285714,119559359.4755102,219815.11069075065,121212262.88071428,6422710.458805549,3,8,32,0
2021-08-13,Kentucky,120071907.98571429,Beverages,119969003.42857143,119356182.72857141,138769441.81428573,119661276.89489794,220880.46550049144,120412420.92690475,4774157.781477911,4,8,32,0
2021-08-14,Kentucky,120174812.54285716,Beverages,120071907.98571429,119456783.9642857,133574621.58571428,119763523.36020407,221767.19962674438,119789169.79928571,3282489.4217443406,5,8,32,0
2021-08-15,Kentucky,120277717.10000001,Beverages,120174812.54285716,119557385.19999999,128379801.35714287,119866098.87142858,222299.2469690776,119342509.49785714,2005099.0510889257,6,8,32,1
2021-08-16,Kentucky,119869908.80000001,Beverages,120277717.10000001,119660289.75714284,123184981.12857144,119969003.42857143,222299.24696835704,119072440.02261904,1076489.9442364029,0,8,33,0
2021-08-17,Kentucky,119462100.5,Beverages,119869908.80000001,119763194.31428571,117990160.9,119998949.00612246,184725.10314715965,118961937.61166666,764801.6650536362,1,8,33,0
2021-08-18,Kentucky,119054292.2,Beverages,119462100.5,119866098.87142856,118012847.61428572,119955935.60408163,265962.13919596554,119011002.265,747324.3941005756,2,8,33,0
2021-08-19,Kentucky,118646483.9,Beverages,119054292.2,119969003.42857143,118035534.32857144,119839963.22244899,434963.2538877263,119045717.08452381,723157.0273843128,3,8,33,0
2021-08-20,Kentucky,118238675.60000001,Beverages,118646483.9,120071907.98571429,118058221.04285716,119651031.8612245,618200.9243141518,119066082.0702381,702021.7713813472,4,8,33,1
2021-08-21,Kentucky,117830867.3,Beverages,118238675.60000001,120174812.54285716,118080907.75714286,119389141.52040817,777875.5190802539,119072097.22214286,693813.4155474099,5,8,33,0
2021-08-22,Kentucky,117423059.0,Beverages,117830867.3,120277717.10000001,118103594.47142857,119054292.2,880966.6147609653,119063762.5402381,707497.9168639143,6,8,33,0
2021-08-23,Kentucky,117869819.81428571,Beverages,117423059.0,119869908.80000001,118126281.18571429,118646483.89999999,880966.614761673,119041078.02452381,749036.013535746,0,8,34,0
2021-08-24,Kentucky,118316580.62857144,Beverages,117869819.81428571,119462100.5,118148967.9,118360756.90204082,729334.4286073567,119032529.31214286,761201.2661913096,1,8,34,0
2021-08-25,Kentucky,118763341.44285715,Beverages,118316580.62857144,119054292.2,118249569.13571429,118197111.20612244,546672.765972914,119038116.40309525,755082.9811170584,2,8,34,0
2021-08-26,Kentucky,119210102.25714286,Beverages,118763341.44285715,118646483.9,118350170.37142858,118155546.81224489,477296.3634190832,119055242.14666666,742299.6582359156,3,8,34,0
2021-08-27,Kentucky,119656863.07142857,Beverages,119210102.25714286,118238675.60000001,118450771.60714287,118236063.72040817,604505.0407738916,119083906.54285714,730645.9285242832,4,8,34,0
2021-08-28,Kentucky,120103623.88571429,Beverages,119656863.07142857,117830867.3,118551372.84285714,118438661.93061224,808692.3391523549,119124109.59166667,727783.3965376943,5,8,34,0
2021-08-29,Kentucky,120550384.7,Beverages,120103623.88571429,117423059.0,118651974.07857142,118763341.44285715,965113.6630514326,119175851.29309525,740724.1623224523,6,8,34,0
2021-08-30,Kentucky,119418429.48571429,Beverages,120550384.7,117869819.81428571,118752575.31428571,119210102.25714287,965113.663050725,119239131.64714286,774735.9708055547,0,8,35,1
2021-08-31,Kentucky,118286474.27142857,Beverages,119418429.48571429,118316580.62857144,118853176.55,119431332.2102041,763010.5567478414,119261326.78619048,769838.5597282733,1,8,35,0
2021-09-01,Kentucky,117154519.05714285,Beverages,118286474.27142857,118763341.44285715,118953777.78571428,119427031.30204082,770390.5702953116,119242436.71023808,786961.3449395669,2,9,35,0
2021-09-02,Kentucky,116022563.84285715,Beverages,117154519.05714285,119210102.25714286,119054379.02142857,119197199.53265306,1148555.5394561493,119182461.41928571,873520.4570982751,3,9,35,0
2021-09-03,Kentucky,114890608.62857144,Beverages,116022563.84285715,119656863.07142857,119154980.25714286,118741836.90204082,1660408.5023682567,119081400.91333334,1047003.1534566499,4,9,35,0
2021-09-04,Kentucky,113758653.41428572,Beverages,114890608.62857144,120103623.88571429,119255581.49285713,118060943.41020408,2132725.6840937724,118939255.19238095,1296432.9892352696,5,9,35,0
2021-09-05,Kentucky,112626698.2,Beverages,113758653.41428572,120550384.7,119356182.72857141,117154519.05714287,2445302.7416786756,118756024.25642857,1602506.4586442763,6,9,35,0
2021-09-06,Kentucky,112801596.7,Beverages,112626698.2,119418429.48571429,119456783.9642857,116022563.84285714,2445302.7416793797,118531708.10547619,1949108.5247551042,0,9,36,0
2021-09-07,Kentucky,112976495.2,Beverages,112801596.7,118286474.27142857,119557385.19999999,115077302.01632653,2178115.3710245774,118309868.53,2202457.284834833,1,9,36,0
2021-09-08,Kentucky,113151393.7,Beverages,112976495.2,117154519.05714285,119660289.75714284,114318733.57755102,1758396.0304511434,118090505.53,2393372.2718368317,2,9,36,0
2021-09-09,Kentucky,113326292.2,Beverages,113151393.7,116022563.84285715,119763194.31428571,113746858.52653062,1263820.6086471945,117873542.32809524,2536880.424352258,3,9,36,0
2021-09-10,Kentucky,113501190.7,Beverages,113326292.2,114890608.62857144,119866098.87142856,113361676.8632653,768433.703201836,117658978.92428571,2641594.8801051555,4,9,36,0
2021-09-11,Kentucky,113676089.2,Beverages,113501190.7,113758653.41428572,119969003.42857143,113163188.5877551,397699.7897023375,117446815.31857142,2712856.3925831914,5,9,36,0
2021-09-12,Kentucky,113850987.7,Beverages,113676089.2,112626698.2,120071907.98571429,113151393.7,377823.94029095,117237051.5109524,2754088.0044166464,6,9,36,0
2021-09-13,Kentucky,114025886.2,Beverages,113850987.7,112801596.7,120174812.54285716,113326292.20000002,377823.940290259,117029687.50142857,2767446.496832434,0,9,37,0
2021-09-14,Kentucky,114200784.7,Beverages,114025886.2,112976495.2,120277717.10000001,113501190.7,377823.94028956804,116824723.29,2754148.871375982,1,9,37,0
2021-09-15,Kentucky,114375683.2,Beverages,114200784.7,113151393.7,119869908.80000001,113676089.20000002,377823.9402888771,116622158.87666668,2714619.814564074,2,9,37,0
2021-09-16,Kentucky,114550581.7,Beverages,114375683.2,113326292.2,119462100.5,113850987.70000002,377823.9402881862,116439018.02333333,2672969.5331395115,3,9,37,0
2021-09-17,Kentucky,114725480.2,Beverages,114550581.7,113501190.7,119054292.2,114025886.2,377823.9402874952,116275300.73,2631515.1080315765,4,9,37,0
2021-09-18,Kentucky,114900378.7,Beverages,114725480.2,113676089.2,118646483.9,114200784.70000002,377823.9402868043,116131006.99666667,2592268.416755089,5,9,37,0
2021-09-19,Kentucky,115075277.2,Beverages,114900378.7,113850987.7,118238675.60000001,114375683.2,377823.9402861133,116006136.82333334,2556903.1372048543,6,9,37,0
2021-09-20,Kentucky,114250059.27142857,Beverages,115075277.2,114025886.2,117830867.3,114550581.7,377823.9402854224,115900690.21000001,2526709.435279168,0,9,38,0
2021-09-21,Kentucky,113424841.34285715,Beverages,114250059.27142857,114200784.7,117423059.0,114582606.42448981,332749.871179522,115781329.94238095,2516943.6119858553,1,9,38,0
2021-09-22,Kentucky,112599623.41428572,Beverages,113424841.34285715,114375683.2,117869819.81428571,114471757.37346938,543592.1312271638,115648056.02047619,2532819.4410294937,2,9,38,0
2021-09-23,Kentucky,111774405.48571429,Beverages,112599623.41428572,114550581.7,118316580.62857144,114218034.54693878,896101.0765346405,115472382.80714287,2556067.3589917673,3,9,38,0
2021-09-24,Kentucky,110949187.55714285,Beverages,111774405.48571429,114725480.2,118763341.44285715,113821437.94489796,1263440.8153138775,115254310.30238095,2583968.0556756025,4,9,38,0
2021-09-25,Kentucky,110123969.62857144,Beverages,110949187.55714285,114900378.7,119210102.25714286,113281967.56734693,1579716.643155764,114993838.5061905,2611745.6975948736,5,9,38,0
2021-09-26,Kentucky,109298751.7,Beverages,110123969.62857144,115075277.2,119656863.07142857,112599623.41428573,1782674.471147653,114690967.41857144,2632699.336359963,6,9,38,0
2021-09-27,Kentucky,106932892.24000001,Beverages,109298751.7,114250059.27142857,120103623.88571429,111774405.48571429,1782674.4711483568,114345697.03952381,2638191.581208308,0,9,39,0
2021-09-28,Kentucky,104567032.78,Beverages,106932892.24000001,113424841.34285715,120550384.7,110729095.90979591,2188235.7313477662,113906672.65133333,2740848.5395297725,1,9,39,0
2021-09-29,Kentucky,102201173.32000001,Beverages,104567032.78,112599623.41428572,119418429.48571429,109463694.68653062,2835064.6812296947,113373894.254,2950333.99221728,2,9,39,0
2021-09-30,Kentucky,99835313.86,Beverages,102201173.32000001,111774405.48571429,118286474.27142857,107978201.81591836,3551734.1917678853,112799985.71514288,3377623.1485542525,3,9,39,0
2021-10-01,Kentucky,97469454.4,Beverages,99835313.86,110949187.55714285,117154519.05714285,106272617.2979592,4227316.460408098,112184947.0347619,3971774.5020471895,4,10,39,0
2021-10-02,Kentucky,104486660.55555557,Beverages,97469454.4,110123969.62857144,116022563.84285715,104346941.13265307,4776487.438522615,111528778.21285714,4684556.946890875,5,10,39,1
2021-10-03,Kentucky,111503866.71111111,Beverages,104486660.55555557,109298751.7,114890608.62857144,103541611.26507936,4061907.6677393867,111144248.10328044,4775543.115987617,6,10,39,0
2021-10-04,Kentucky,118521072.86666667,Beverages,111503866.71111111,106932892.24000001,113758653.41428572,103856627.69523811,4628764.445454259,111031356.70603175,4723675.964307503,0,10,40,0
2021-10-05,Kentucky,125538279.02222224,Beverages,118521072.86666667,104567032.78,112626698.2,105512082.0704762,7245131.768596873,111190104.02111112,4895395.4557888,1,10,40,0
2021-10-06,Kentucky,132555485.1777778,Beverages,125538279.02222224,102201173.32000001,112801596.7,108507974.39079365,10426564.284637492,111620490.04851852,5549872.20243724,2,10,40,0
2021-10-07,Kentucky,139572691.33333334,Beverages,132555485.1777778,99835313.86,112976495.2,112844304.6561905,13286334.902192863,112278952.99777777,6739239.614612257,3,10,40,0
2021-10-08,Kentucky,146589897.48888892,Beverages,139572691.33333334,97469454.4,113151393.7,118521072.86666667,15158897.840423921,113165492.8688889,8383041.514179609,4,10,40,0
2021-10-09,Kentucky,153607103.64444447,Beverages,146589897.48888892,104486660.55555557,113326292.2,125538279.02222225,15158897.840423224,114280109.66185185,10368895.251540946,5,10,40,0
2021-10-10,Kentucky,160624309.8,Beverages,153607103.64444447,111503866.71111111,113501190.7,132555485.1777778,15158897.840422524,115622803.37666668,12607501.282402301,6,10,40,0
2021-10-11,Kentucky,160316413.8,Beverages,160624309.8,118521072.86666667,113676089.2,139572691.33333334,15158897.840421816,117193574.01333335,15035748.54760387,0,10,41,0
2021-10-12,Kentucky,160008517.8,Beverages,160316413.8,125538279.02222224,113850987.7,145543454.32380953,13640224.883940822,118748251.5,16949045.590507783,1,10,41,0
2021-10-13,Kentucky,159700621.8,Beverages,160008517.8,132555485.1777778,114025886.2,150467774.14920637,11222172.633007895,120286835.83666667,18512105.429945465,2,10,41,0
2021-10-14,Kentucky,159392725.80000004,Beverages,159700621.8,139572691.33333334,114200784.7,154345650.80952382,8314173.033927053,121809327.02333334,19812005.266085967,3,10,41,0
2021-10-15,Kentucky,159084829.80000004,Beverages,159392725.80000004,146589897.48888892,114375683.2,157177084.30476192,5257793.647482732,123315725.06,20901654.713585623,4,10,41,1
2021-10-16,Kentucky,158776933.80000004,Beverages,159084829.80000004,153607103.64444447,114550581.7,158962074.63492066,2419159.602221111,124806029.94666669,21816136.205363665,5,10,41,0
2021-10-17,Kentucky,158469037.80000004,Beverages,158776933.80000004,160624309.8,114725480.2,159700621.8,665131.3780856341,126280241.68333335,22580140.230112493,6,10,41,0
2021-10-18,Kentucky,157953039.2714286,Beverages,158469037.80000004,160316413.8,114900378.7,159392725.8,665131.3780863176,127738360.27000001,23211799.941836014,0,10,42,0
2021-10-19,Kentucky,157437040.74285716,Beverages,157953039.2714286,160008517.8,115075277.2,159055100.86734697,716003.0393160757,129173448.95571429,23716116.09037073,1,10,42,1
2021-10-20,Kentucky,156921042.21428573,Beverages,157437040.74285716,159700621.8,114250059.27142857,158687747.00204086,800045.290006826,130585507.7404762,24105676.526676457,2,10,42,0
2021-10-21,Kentucky,156405043.6857143,Beverages,156921042.21428573,159392725.80000004,113424841.34285715,158290664.20408168,897407.5633057372,132007873.83857146,24366062.692761444,3,10,42,0
2021-10-22,Kentucky,155889045.15714288,Beverages,156405043.6857143,159084829.80000004,112599623.41428572,157863852.47346944,991454.252806611,133440547.25000001,24498952.49694453,4,10,42,0
2021-10-23,Kentucky,155373046.62857142,Beverages,155889045.15714288,158776933.80000004,111774405.48571429,157407311.8102041,1068329.059534081,134883527.9747619,24503966.378990725,5,10,42,0
2021-10-24,Kentucky,154857048.1,Beverages,155373046.62857142,158469037.80000004,110949187.55714285,156921042.21428576,1114684.220721027,136336816.01285717,24378703.347020775,6,10,42,0
2021-10-25,Kentucky,154463116.7,Beverages,154857048.1,157953039.2714286,110123969.62857144,156405043.6857143,1114684.220721718,137800411.36428574,24118613.578094274,0,10,43,0
2021-10-26,Kentucky,154069185.29999998,Beverages,154463116.7,157437040.74285716,109298751.7,155906483.31836733,1087043.2739619506,139278382.93333334,23719369.671031512,1,10,43,0
2021-10-27,Kentucky,153675253.89999998,Beverages,154069185.29999998,156921042.21428573,106932892.24000001,155425361.11224487,1041048.0628410794,140770730.72,23170152.410026845,2,10,43,0
